creator_id,followers,following,engagement_rate,total_posts,account_age_days,tier,categories,platforms,languages,total_campaigns,successful_campaigns,success_rate,overall_rating,total_earnings,is_verified,bio,audience_age_18_24,audience_age_25_34,audience_age_35_44,audience_female_pct,audience_male_pct
3625,66504,3199,0.0188,121,1447,mid,"[""Gaming"", ""DIY""]","[""Instagram"", ""LinkedIn""]","[""German""]",40,26,0.667,3.26,100192.48,False,Passionate about Gaming & DIY. Mid influencer.,0.435,0.261,0.174,41.3,58.7
3626,5757,6890,0.0945,251,870,nano,"[""Finance"", ""DIY""]","[""LinkedIn""]","[""Hindi""]",6,3,0.505,2.44,927.31,False,Passionate about Finance & DIY. Nano influencer.,0.261,0.348,0.261,46.1,53.9
3627,58043,21684,0.0181,80,647,mid,"[""Art""]","[""Twitter"", ""Instagram""]","[""Italian""]",23,15,0.682,3.49,103324.99,False,Passionate about Art. Mid influencer.,0.3,0.35,0.2,46.8,53.2
3628,35219,49504,0.0349,590,764,micro,"[""Entertainment"", ""Photography"", ""Parenting""]","[""Instagram""]","[""Japanese""]",6,3,0.525,2.76,4289.48,False,Passionate about Entertainment & Photography. Micro influencer.,0.231,0.269,0.269,50.5,49.5
3629,337304,144984,0.0348,193,869,mid,"[""Art""]","[""LinkedIn"", ""Instagram""]","[""German""]",18,7,0.433,2.22,64694.97,False,Passionate about Art. Mid influencer.,0.3,0.35,0.2,51.4,48.6
3630,96502,11113,0.0089,186,616,mid,"[""DIY"", ""Food"", ""Fashion""]","[""LinkedIn""]","[""Italian"", ""Spanish""]",18,14,0.795,4.33,139087.96,False,Passionate about DIY & Food. Mid influencer.,0.3,0.35,0.2,81.6,18.4
3631,58409,5605,0.0179,253,217,mid,"[""Sports""]","[""Twitter""]","[""English"", ""Korean""]",4,2,0.647,3.18,9899.74,False,Passionate about Sports. Mid influencer.,0.3,0.35,0.2,45.7,54.3
3632,52588,18332,0.0394,222,573,mid,"[""Music"", ""Finance"", ""DIY""]","[""TikTok""]","[""German""]",20,11,0.557,2.87,98924.75,False,Passionate about Music & Finance. Mid influencer.,0.435,0.261,0.174,48.2,51.8
3633,56116,20635,0.0145,374,504,mid,"[""Music""]","[""Twitter""]","[""English""]",15,7,0.501,2.49,42832.23,False,Passionate about Music. Mid influencer.,0.435,0.261,0.174,52.5,47.5
3634,2604,4772,0.0547,249,253,nano,"[""Education"", ""Entertainment""]","[""LinkedIn"", ""TikTok""]","[""French""]",1,0,0.561,3.01,0.0,False,Passionate about Education & Entertainment. Nano influencer.,0.3,0.35,0.2,46.2,53.8
3635,136959,49539,0.028,494,811,mid,"[""Travel""]","[""Facebook"", ""LinkedIn""]","[""Italian""]",20,8,0.429,2.31,47252.38,False,Passionate about Travel. Mid influencer.,0.3,0.35,0.2,50.3,49.7
3636,3189,4028,0.0448,280,486,nano,"[""Health""]","[""TikTok""]","[""French""]",1,0,0.704,3.44,0.0,False,Passionate about Health. Nano influencer.,0.231,0.269,0.269,51.9,48.1
3637,36815,51555,0.0283,277,70,micro,"[""Business""]","[""Instagram""]","[""Italian""]",0,0,0.397,1.98,0.0,False,Passionate about Business. Micro influencer.,0.261,0.348,0.261,46.4,53.6
3638,65232,31368,0.0069,293,913,mid,"[""Finance"", ""Pets"", ""Lifestyle""]","[""TikTok""]","[""Portuguese""]",18,13,0.746,3.5,54257.36,False,Passionate about Finance & Pets. Mid influencer.,0.261,0.348,0.261,48.1,51.9
3639,50157,11455,0.0227,51,988,mid,"[""Gaming"", ""Fitness""]","[""LinkedIn""]","[""Japanese"", ""Italian""]",26,14,0.558,2.62,70472.47,True,Passionate about Gaming & Fitness. Mid influencer.,0.435,0.261,0.174,31.9,68.1
3640,18241,23873,0.0136,362,783,micro,"[""Photography"", ""Business"", ""Food""]","[""Twitter"", ""YouTube""]","[""Portuguese"", ""Korean""]",12,4,0.361,1.89,6701.98,False,Passionate about Photography & Business. Micro influencer.,0.261,0.348,0.261,63.8,36.2
3641,40554,50824,0.0204,126,1027,micro,"[""Finance"", ""Education""]","[""Twitter""]","[""Italian""]",10,4,0.441,2.3,3380.37,True,Passionate about Finance & Education. Micro influencer.,0.261,0.348,0.261,51.7,48.3
3642,31551,26167,0.0793,239,687,micro,"[""Food"", ""Photography"", ""Education""]","[""Instagram""]","[""Spanish""]",9,5,0.563,2.68,8452.99,False,Passionate about Food & Photography. Micro influencer.,0.3,0.35,0.2,59.4,40.6
3643,14870,5245,0.0552,910,1330,micro,"[""Travel""]","[""Facebook""]","[""Portuguese""]",17,11,0.663,3.29,11211.93,False,Passionate about Travel. Micro influencer.,0.3,0.35,0.2,51.9,48.1
3644,88576,4586,0.0065,209,557,mid,"[""Parenting""]","[""LinkedIn""]","[""Arabic""]",17,11,0.658,3.24,27592.69,False,Passionate about Parenting. Mid influencer.,0.231,0.269,0.269,48.9,51.1
3645,61833,21420,0.02,587,1047,mid,"[""Sports""]","[""Facebook""]","[""Arabic"", ""French""]",20,12,0.602,2.97,121517.37,False,Passionate about Sports. Mid influencer.,0.3,0.35,0.2,52.6,47.4
3646,76421,4955,0.0164,301,1041,mid,"[""Health"", ""Fitness"", ""Travel""]","[""Instagram"", ""LinkedIn""]","[""Hindi""]",28,18,0.654,3.35,41655.18,False,Passionate about Health & Fitness. Mid influencer.,0.231,0.269,0.269,57.3,42.7
3647,32564,64926,0.0394,395,1145,micro,"[""Health""]","[""TikTok""]","[""French""]",14,9,0.677,3.15,20196.03,False,Passionate about Health. Micro influencer.,0.231,0.269,0.269,52.5,47.5
3648,9189,15305,0.044,578,1102,nano,"[""Education"", ""Pets""]","[""TikTok"", ""Twitter""]","[""French"", ""Japanese""]",11,9,0.882,4.7,1576.95,False,Passionate about Education & Pets. Nano influencer.,0.3,0.35,0.2,54.0,46.0
3649,1246,1519,0.013,272,280,nano,"[""Gaming"", ""Sports""]","[""Facebook"", ""LinkedIn""]","[""Spanish""]",0,0,0.773,3.87,0.0,False,Passionate about Gaming & Sports. Nano influencer.,0.435,0.261,0.174,27.3,72.7
3650,70272,2711,0.0202,316,215,mid,"[""Education""]","[""YouTube"", ""Twitter""]","[""English""]",13,8,0.655,3.22,64458.66,False,Passionate about Education. Mid influencer.,0.3,0.35,0.2,46.9,53.1
3651,26683,46023,0.0491,186,756,micro,"[""Lifestyle"", ""Pets""]","[""YouTube""]","[""Portuguese""]",11,4,0.431,1.95,3287.88,False,Passionate about Lifestyle & Pets. Micro influencer.,0.3,0.35,0.2,45.3,54.7
3652,86949,4437,0.0196,162,415,mid,"[""Fashion"", ""Business""]","[""YouTube""]","[""German"", ""Hindi""]",10,7,0.764,3.78,31649.75,False,Passionate about Fashion & Business. Mid influencer.,0.261,0.348,0.261,74.9,25.1
3653,43924,20475,0.0179,282,736,micro,"[""Lifestyle"", ""Entertainment""]","[""LinkedIn""]","[""German""]",9,5,0.621,3.35,7712.12,False,Passionate about Lifestyle & Entertainment. Micro influencer.,0.3,0.35,0.2,54.2,45.8
3654,84842,26198,0.0289,238,866,mid,"[""Technology""]","[""Instagram""]","[""Portuguese""]",32,26,0.843,4.5,188212.89,False,Passionate about Technology. Mid influencer.,0.3,0.35,0.2,37.5,62.5
3655,4432,3451,0.0663,510,541,nano,"[""Lifestyle""]","[""Instagram""]","[""Hindi""]",2,1,0.764,3.72,430.09,False,Passionate about Lifestyle. Nano influencer.,0.3,0.35,0.2,51.4,48.6
3656,71323,8763,0.0367,143,683,mid,"[""Business""]","[""Twitter"", ""LinkedIn""]","[""Arabic""]",17,11,0.677,3.28,112152.72,False,Passionate about Business. Mid influencer.,0.261,0.348,0.261,45.6,54.4
3657,11500,1484,0.0439,184,503,micro,"[""Pets"", ""DIY""]","[""YouTube"", ""Twitter""]","[""French""]",3,2,0.808,4.2,3135.97,False,Passionate about Pets & DIY. Micro influencer.,0.3,0.35,0.2,49.0,51.0
3658,7745,15019,0.0289,131,2053,nano,"[""Parenting""]","[""Facebook""]","[""Japanese""]",5,2,0.589,2.86,419.04,False,Passionate about Parenting. Nano influencer.,0.231,0.269,0.269,53.0,47.0
3659,18785,35372,0.0072,233,552,micro,"[""DIY"", ""Health""]","[""LinkedIn"", ""TikTok""]","[""Italian""]",3,1,0.355,1.86,1532.57,False,Passionate about DIY & Health. Micro influencer.,0.231,0.269,0.269,54.2,45.8
3660,9255,7448,0.0589,1152,1287,nano,"[""Music"", ""Art""]","[""TikTok"", ""LinkedIn""]","[""German"", ""Italian""]",6,3,0.5,2.34,948.55,False,Passionate about Music & Art. Nano influencer.,0.435,0.261,0.174,48.9,51.1
3661,48102,95123,0.022,234,272,micro,"[""Pets"", ""Finance""]","[""Instagram"", ""YouTube""]","[""Italian""]",3,1,0.614,3.0,490.09,False,Passionate about Pets & Finance. Micro influencer.,0.261,0.348,0.261,54.7,45.3
3662,19276,24858,0.0504,364,1218,micro,"[""Lifestyle""]","[""Facebook""]","[""Hindi"", ""French""]",17,9,0.559,2.87,4455.79,False,Passionate about Lifestyle. Micro influencer.,0.3,0.35,0.2,50.0,50.0
3663,328321,118621,0.008,239,721,mid,"[""Gaming"", ""Parenting""]","[""LinkedIn"", ""Twitter""]","[""Arabic"", ""Italian""]",12,9,0.799,4.15,79881.94,False,Passionate about Gaming & Parenting. Mid influencer.,0.435,0.261,0.174,25.7,74.3
3664,15592,29783,0.0543,101,1169,micro,"[""Gaming""]","[""Facebook""]","[""German""]",14,6,0.49,2.55,3335.36,False,Passionate about Gaming. Micro influencer.,0.435,0.261,0.174,26.6,73.4
3665,176930,77046,0.01,53,557,mid,"[""Finance"", ""Pets""]","[""YouTube"", ""Twitter""]","[""Portuguese"", ""English""]",13,9,0.737,3.46,26281.43,False,Passionate about Finance & Pets. Mid influencer.,0.261,0.348,0.261,47.3,52.7
3666,67536,19747,0.041,241,367,mid,"[""Entertainment""]","[""Facebook"", ""Twitter""]","[""Korean""]",8,5,0.676,3.22,38434.77,False,Passionate about Entertainment. Mid influencer.,0.3,0.35,0.2,52.8,47.2
3667,87109,31522,0.005,335,577,mid,"[""DIY""]","[""Twitter"", ""Instagram""]","[""French""]",23,18,0.796,3.9,136977.23,False,Passionate about DIY. Mid influencer.,0.3,0.35,0.2,52.1,47.9
3668,440899,197551,0.0227,233,624,mid,"[""Fashion""]","[""Facebook""]","[""Korean""]",20,10,0.509,2.72,84299.63,False,Passionate about Fashion. Mid influencer.,0.3,0.35,0.2,82.8,17.2
3669,30078,15380,0.0426,240,355,micro,"[""Pets""]","[""LinkedIn""]","[""English""]",6,4,0.781,3.98,4697.5,False,Passionate about Pets. Micro influencer.,0.3,0.35,0.2,49.3,50.7
3670,37738,74609,0.053,275,159,micro,"[""Finance""]","[""Twitter"", ""YouTube""]","[""Spanish""]",2,0,0.476,2.25,0.0,False,Passionate about Finance. Micro influencer.,0.261,0.348,0.261,47.6,52.4
3671,23597,46339,0.0267,595,649,micro,"[""Finance""]","[""Instagram""]","[""Portuguese""]",7,5,0.782,3.85,7770.55,False,Passionate about Finance. Micro influencer.,0.261,0.348,0.261,46.8,53.2
3672,6082,5181,0.0316,203,1179,nano,"[""DIY""]","[""TikTok""]","[""English""]",6,3,0.536,2.82,535.73,False,Passionate about DIY. Nano influencer.,0.3,0.35,0.2,52.2,47.8
3673,90411,42121,0.0391,86,540,mid,"[""Photography"", ""Business""]","[""Twitter""]","[""French"", ""Japanese""]",20,13,0.691,3.27,105063.67,False,Passionate about Photography & Business. Mid influencer.,0.261,0.348,0.261,50.6,49.4
3674,14902,22752,0.0185,327,582,micro,"[""Travel"", ""Entertainment"", ""Sports""]","[""Facebook"", ""TikTok""]","[""Italian"", ""German""]",4,2,0.704,3.66,2616.59,False,Passionate about Travel & Entertainment. Micro influencer.,0.3,0.35,0.2,52.2,47.8
3675,13839,3224,0.0604,245,820,micro,"[""DIY""]","[""Facebook""]","[""Japanese""]",16,7,0.486,2.31,9997.0,False,Passionate about DIY. Micro influencer.,0.3,0.35,0.2,50.4,49.6
3676,19604,19059,0.0222,308,433,micro,"[""Technology""]","[""Facebook"", ""LinkedIn""]","[""Italian"", ""English""]",7,3,0.492,2.4,4528.88,False,Passionate about Technology. Micro influencer.,0.3,0.35,0.2,39.6,60.4
3677,54407,21577,0.0396,135,1216,mid,"[""Photography"", ""Beauty"", ""Finance""]","[""Facebook""]","[""Spanish""]",37,20,0.547,2.64,140067.74,False,Passionate about Photography & Beauty. Mid influencer.,0.261,0.348,0.261,76.5,23.5
3678,9965,4734,0.0126,378,423,nano,"[""Fitness""]","[""Facebook"", ""Instagram""]","[""Arabic""]",0,0,0.567,3.02,0.0,False,Passionate about Fitness. Nano influencer.,0.3,0.35,0.2,66.6,33.4
3679,21744,9022,0.0402,194,134,micro,"[""Art"", ""Food""]","[""LinkedIn"", ""YouTube""]","[""German""]",1,0,0.735,3.39,0.0,False,Passionate about Art & Food. Micro influencer.,0.3,0.35,0.2,60.0,40.0
3680,72701,24110,0.0068,111,1495,mid,"[""Photography""]","[""YouTube"", ""LinkedIn""]","[""English""]",34,26,0.775,3.95,231131.62,False,Passionate about Photography. Mid influencer.,0.3,0.35,0.2,45.5,54.5
3681,1043636,303054,0.005,176,1066,mega,"[""Business""]","[""LinkedIn""]","[""Spanish""]",105,95,0.911,4.16,10981739.66,True,Passionate about Business. Mega influencer.,0.261,0.348,0.261,52.7,47.3
3682,29673,24069,0.0954,105,203,micro,"[""Education"", ""Fitness""]","[""Instagram"", ""Twitter""]","[""Hindi""]",5,3,0.733,3.71,1884.97,False,Passionate about Education & Fitness. Micro influencer.,0.3,0.35,0.2,63.1,36.9
3683,8315,930,0.0122,571,503,nano,"[""Health""]","[""Twitter""]","[""Japanese""]",3,1,0.396,1.91,326.25,False,Passionate about Health. Nano influencer.,0.231,0.269,0.269,55.0,45.0
3684,31022,11412,0.0277,105,449,micro,"[""Business"", ""Technology""]","[""TikTok""]","[""French""]",4,3,0.84,4.07,4020.67,False,Passionate about Business & Technology. Micro influencer.,0.261,0.348,0.261,25.1,74.9
3685,14813,22390,0.0181,340,248,micro,"[""Gaming"", ""Sports""]","[""TikTok""]","[""French""]",2,1,0.743,3.35,1592.61,False,Passionate about Gaming & Sports. Micro influencer.,0.435,0.261,0.174,36.3,63.7
3686,110939,13863,0.0441,401,816,mid,"[""Art"", ""Music""]","[""Twitter"", ""Instagram""]","[""French""]",12,4,0.408,2.03,20657.19,False,Passionate about Art & Music. Mid influencer.,0.435,0.261,0.174,45.4,54.6
3687,9861,19584,0.0817,110,406,nano,"[""Music"", ""Health""]","[""YouTube""]","[""German""]",4,1,0.445,2.13,350.37,False,Passionate about Music & Health. Nano influencer.,0.435,0.261,0.174,51.5,48.5
3688,54929,11601,0.0272,414,83,mid,"[""Finance"", ""Fitness"", ""Education""]","[""Twitter""]","[""Spanish""]",1,0,0.765,3.8,0.0,False,Passionate about Finance & Fitness. Mid influencer.,0.261,0.348,0.261,57.7,42.3
3689,21147,10930,0.051,366,604,micro,"[""Parenting""]","[""TikTok""]","[""English""]",12,8,0.704,3.27,14205.39,False,Passionate about Parenting. Micro influencer.,0.231,0.269,0.269,47.4,52.6
3690,52210,20598,0.0161,263,88,mid,"[""Photography"", ""Beauty"", ""Pets""]","[""Instagram""]","[""Italian""]",2,1,0.663,3.16,2528.35,False,Passionate about Photography & Beauty. Mid influencer.,0.3,0.35,0.2,78.7,21.3
3691,306730,46905,0.024,592,408,mid,"[""Gaming""]","[""YouTube""]","[""English""]",16,12,0.783,3.73,89004.39,False,Passionate about Gaming. Mid influencer.,0.435,0.261,0.174,28.6,71.4
3692,92843,40559,0.0321,212,184,mid,"[""Parenting"", ""Fashion"", ""DIY""]","[""TikTok""]","[""Japanese""]",3,1,0.582,2.85,5498.55,True,Passionate about Parenting & Fashion. Mid influencer.,0.231,0.269,0.269,77.1,22.9
3693,60889,7254,0.0101,520,416,mid,"[""Sports"", ""Fashion""]","[""Facebook""]","[""Hindi""]",10,5,0.596,3.05,9368.67,False,Passionate about Sports & Fashion. Mid influencer.,0.3,0.35,0.2,75.3,24.7
3694,167397,76237,0.0172,325,664,mid,"[""Finance"", ""Fitness""]","[""YouTube""]","[""German"", ""Korean""]",18,6,0.374,2.02,16025.89,False,Passionate about Finance & Fitness. Mid influencer.,0.261,0.348,0.261,63.4,36.6
3695,68056,13646,0.0143,374,782,mid,"[""Food"", ""Pets""]","[""YouTube"", ""TikTok""]","[""Spanish""]",26,14,0.569,3.05,76880.86,False,Passionate about Food & Pets. Mid influencer.,0.3,0.35,0.2,63.6,36.4
3696,4542,7254,0.0682,223,170,nano,"[""Technology""]","[""Facebook""]","[""Italian"", ""French""]",0,0,0.682,3.32,0.0,False,Passionate about Technology. Nano influencer.,0.3,0.35,0.2,43.7,56.3
3697,14132,13361,0.0183,346,891,micro,"[""Entertainment"", ""Food""]","[""Facebook""]","[""French""]",8,4,0.57,3.01,6921.85,False,Passionate about Entertainment & Food. Micro influencer.,0.3,0.35,0.2,65.1,34.9
3698,24506,26500,0.0355,136,583,micro,"[""Entertainment"", ""Fashion"", ""Beauty""]","[""Facebook""]","[""Spanish""]",4,2,0.614,3.18,1955.58,False,Passionate about Entertainment & Fashion. Micro influencer.,0.3,0.35,0.2,67.8,32.2
3699,33939,48438,0.0273,133,105,micro,"[""Sports"", ""Photography""]","[""Instagram""]","[""Italian""]",1,0,0.603,2.88,0.0,False,Passionate about Sports & Photography. Micro influencer.,0.3,0.35,0.2,53.5,46.5
3700,38066,12010,0.0255,212,2237,micro,"[""Food""]","[""Facebook""]","[""Arabic""]",42,22,0.544,2.8,32402.72,False,Passionate about Food. Micro influencer.,0.3,0.35,0.2,57.7,42.3
3701,62380,19898,0.0281,338,697,mid,"[""Food""]","[""Instagram""]","[""Korean""]",15,8,0.565,2.75,24208.46,False,Passionate about Food. Mid influencer.,0.3,0.35,0.2,61.6,38.4
3702,11851,21682,0.0546,198,493,micro,"[""Travel"", ""Technology""]","[""Facebook"", ""TikTok""]","[""Korean""]",6,2,0.388,1.91,2735.53,False,Passionate about Travel & Technology. Micro influencer.,0.3,0.35,0.2,40.9,59.1
3703,68507,12289,0.0141,279,238,mid,"[""Pets"", ""Health""]","[""Twitter""]","[""Spanish""]",13,8,0.648,3.56,47590.67,False,Passionate about Pets & Health. Mid influencer.,0.231,0.269,0.269,52.9,47.1
3704,7079,5660,0.0315,188,980,nano,"[""Pets""]","[""Instagram"", ""TikTok""]","[""German""]",7,3,0.506,2.71,1087.56,False,Passionate about Pets. Nano influencer.,0.3,0.35,0.2,46.7,53.3
3705,7934,9078,0.0412,272,316,nano,"[""Finance"", ""Technology"", ""Lifestyle""]","[""Twitter""]","[""German""]",2,1,0.722,3.37,143.81,False,Passionate about Finance & Technology. Nano influencer.,0.261,0.348,0.261,27.0,73.0
3706,203914,12946,0.03,152,351,mid,"[""Health""]","[""Instagram""]","[""Italian""]",11,6,0.561,2.6,54265.73,False,Passionate about Health. Mid influencer.,0.231,0.269,0.269,49.5,50.5
3707,38653,64418,0.0104,416,2571,micro,"[""Beauty"", ""Business"", ""Gaming""]","[""Facebook""]","[""Spanish""]",51,32,0.631,3.06,42907.68,False,Passionate about Beauty & Business. Micro influencer.,0.435,0.261,0.174,68.3,31.7
3708,373294,167926,0.0194,465,1649,mid,"[""Education""]","[""Facebook""]","[""Hindi"", ""Arabic""]",38,29,0.777,3.59,193143.79,True,Passionate about Education. Mid influencer.,0.3,0.35,0.2,46.0,54.0
3709,272586,9399,0.0175,294,472,mid,"[""Parenting""]","[""Twitter""]","[""Arabic""]",10,6,0.678,3.49,13148.16,True,Passionate about Parenting. Mid influencer.,0.231,0.269,0.269,46.2,53.8
3710,89127,37351,0.031,575,1726,mid,"[""Travel""]","[""TikTok""]","[""Italian"", ""French""]",33,26,0.791,3.75,96571.04,False,Passionate about Travel. Mid influencer.,0.3,0.35,0.2,51.3,48.7
3711,116892,24563,0.0182,500,297,mid,"[""Entertainment""]","[""YouTube""]","[""Portuguese""]",9,5,0.608,2.86,21869.39,False,Passionate about Entertainment. Mid influencer.,0.3,0.35,0.2,54.5,45.5
3712,31975,53855,0.0614,110,38,micro,"[""Art"", ""Health""]","[""Twitter""]","[""Japanese"", ""Spanish""]",0,0,0.57,2.73,0.0,False,Passionate about Art & Health. Micro influencer.,0.231,0.269,0.269,51.5,48.5
3713,25803,14729,0.009,282,172,micro,"[""Business""]","[""Instagram""]","[""Korean""]",4,2,0.735,3.83,3639.15,False,Passionate about Business. Micro influencer.,0.261,0.348,0.261,45.4,54.6
3714,13118,20819,0.0097,472,561,micro,"[""Gaming""]","[""TikTok""]","[""Arabic""]",7,4,0.595,3.16,6202.28,True,Passionate about Gaming. Micro influencer.,0.435,0.261,0.174,37.9,62.1
3715,6807,7639,0.0615,318,460,nano,"[""Business""]","[""Facebook""]","[""Japanese""]",1,0,0.682,3.16,0.0,False,Passionate about Business. Nano influencer.,0.261,0.348,0.261,50.5,49.5
3716,41022,78069,0.0598,242,1334,micro,"[""Sports""]","[""Twitter"", ""TikTok""]","[""English"", ""Arabic""]",14,6,0.483,2.43,8463.12,False,Passionate about Sports. Micro influencer.,0.3,0.35,0.2,49.2,50.8
3717,6824,13057,0.023,619,444,nano,"[""Beauty""]","[""YouTube""]","[""Spanish"", ""Portuguese""]",3,2,0.699,3.45,795.61,False,Passionate about Beauty. Nano influencer.,0.3,0.35,0.2,66.1,33.9
3718,3864,3163,0.0446,133,1833,nano,"[""DIY""]","[""LinkedIn""]","[""Hindi""]",10,5,0.527,2.8,1188.14,False,Passionate about DIY. Nano influencer.,0.3,0.35,0.2,52.5,47.5
3719,2797,1114,0.0268,151,1317,nano,"[""Pets""]","[""YouTube""]","[""Italian""]",4,1,0.391,1.91,337.84,False,Passionate about Pets. Nano influencer.,0.3,0.35,0.2,46.4,53.6
3720,7933,10337,0.0095,402,1040,nano,"[""Beauty"", ""Pets""]","[""Instagram""]","[""English""]",5,2,0.455,2.28,851.01,False,Passionate about Beauty & Pets. Nano influencer.,0.3,0.35,0.2,79.6,20.4
3721,69723,29250,0.0203,551,1678,mid,"[""Sports"", ""Health""]","[""YouTube""]","[""Italian""]",45,29,0.66,3.34,236502.38,False,Passionate about Sports & Health. Mid influencer.,0.231,0.269,0.269,49.5,50.5
3722,41123,65197,0.0366,243,45,micro,"[""Pets""]","[""Instagram"", ""Twitter""]","[""Arabic"", ""Hindi""]",0,0,0.587,2.8,0.0,False,Passionate about Pets. Micro influencer.,0.3,0.35,0.2,53.9,46.1
3723,16206,6301,0.048,424,663,micro,"[""Food"", ""Parenting""]","[""TikTok""]","[""English"", ""German""]",12,8,0.707,3.33,12752.6,False,Passionate about Food & Parenting. Micro influencer.,0.231,0.269,0.269,61.3,38.7
3724,8453,6663,0.066,302,1058,nano,"[""Gaming""]","[""Twitter"", ""YouTube""]","[""German""]",4,2,0.518,2.38,431.77,False,Passionate about Gaming. Nano influencer.,0.435,0.261,0.174,31.9,68.1
3725,8832,6986,0.0581,367,250,nano,"[""Education""]","[""Instagram"", ""YouTube""]","[""Korean""]",1,0,0.419,2.04,0.0,False,Passionate about Education. Nano influencer.,0.3,0.35,0.2,53.9,46.1
3726,34714,57168,0.0748,220,1212,micro,"[""Travel"", ""DIY"", ""Fashion""]","[""Instagram""]","[""Japanese"", ""German""]",17,11,0.698,3.16,10233.22,False,Passionate about Travel & DIY. Micro influencer.,0.3,0.35,0.2,65.0,35.0
