creator_id,name,follower_count,tier,engagement_rate,categories,platforms,primary_language,city,audience_age_18_24,audience_age_25_34,audience_age_35_44,audience_female_pct,audience_male_pct,total_campaigns,successful_campaigns,success_rate,overall_rating,is_verified,total_earnings,avg_response_time_hours,completion_rate,created_at
IN_CR_07020,Creator_7020,500,nano,10.18,"Health & Fitness,Beauty & Makeup","Twitter,Josh",Hindi,Bangalore,71.7,37.9,0.0,85.1,14.9,3,2,66.7,3.03,True,6375.595383902943,10.229726591647523,74.6,2025-08-15T00:00:00
IN_CR_07021,Creator_7021,1400,nano,1.76,Food & Cooking,"Facebook,TikTok (historical),ShareChat,Instagram",Hindi,Pune,58.3,59.7,0.0,42.7,57.3,12,8,66.7,4.04,False,488.36146207580674,2.4707110042155387,73.0,2023-05-17T00:00:00
IN_CR_07022,Creator_7022,139835,mid,4.63,"Technology & Gadgets,Sports & Cricket,News & Current Affairs","Instagram,Josh,YouTube",Hindi,Kochi,63.3,58.2,0.0,35.8,64.2,6,5,83.3,2.97,False,37597.951180522694,9.296801256335737,92.2,2024-06-06T00:00:00
IN_CR_07023,Creator_7023,1562,nano,11.32,"Entertainment & Comedy,Food & Cooking,News & Current Affairs","Twitter,Facebook,TikTok (historical),Moj",Hindi,Kolkata,74.2,77.8,0.0,61.5,38.5,4,3,75.0,4.71,False,849.1598052466014,8.560998068656613,84.7,2024-09-12T00:00:00
IN_CR_07024,Creator_7024,18935,micro,2.29,"Entertainment & Comedy,Food & Cooking","Instagram,LinkedIn,Facebook",Kannada,Hyderabad,38.2,27.2,34.6,42.5,57.5,4,3,75.0,3.59,False,53741.3437561828,19.02758288336277,84.2,2023-04-12T00:00:00
IN_CR_07025,Creator_7025,124627,mid,12.92,Music & Dance,"Chingari,TikTok (historical),YouTube,Facebook",English,Hyderabad,54.2,26.0,19.8,55.1,44.9,3,1,33.3,4.38,False,9070.983945542104,4.584803436077633,51.3,2023-04-26T00:00:00
IN_CR_07026,Creator_7026,37475,micro,5.85,Beauty & Makeup,Moj,Hindi,Jaipur,59.4,57.1,0.0,78.7,21.3,6,3,50.0,4.55,False,1712.0082194764855,23.317415683928758,66.3,2023-11-26T00:00:00
IN_CR_07027,Creator_7027,500,nano,11.94,"Music & Dance,News & Current Affairs,Travel & Tourism",YouTube,Telugu,Jaipur,47.7,54.6,0.0,16.4,83.6,4,3,75.0,4.29,False,7641.955242446392,22.85708964766065,79.3,2024-01-01T00:00:00
IN_CR_07028,Creator_7028,253225,mid,2.17,"Finance & Investment,Music & Dance","Facebook,LinkedIn,Chingari",Hindi,Bangalore,36.3,75.0,0.0,32.7,67.3,6,5,83.3,4.19,False,11210.875992909263,0.02592056079102377,95.8,2025-01-16T00:00:00
IN_CR_07029,Creator_7029,48268,micro,3.03,Beauty & Makeup,"YouTube,Josh,Instagram,Moj",Hindi,Ahmedabad,68.1,39.6,0.0,57.8,42.2,4,2,50.0,4.1,True,643770.3482023185,6.3522345890588685,73.3,2025-04-19T00:00:00
IN_CR_07030,Creator_7030,672,nano,18.27,"Regional Content,Beauty & Makeup",YouTube,Marathi,Kolkata,80.2,55.0,0.0,54.6,45.4,4,2,50.0,4.61,True,55117.420657540446,7.754685764834473,74.0,2025-03-13T00:00:00
IN_CR_07031,Creator_7031,682,nano,21.09,"Devotional & Spirituality,Education & Skills","ShareChat,Chingari",Marathi,Lucknow,78.6,47.0,0.0,21.8,78.2,3,1,33.3,2.57,False,694.3067816107308,16.006244272263917,44.2,2023-01-07T00:00:00
IN_CR_07032,Creator_7032,1032,nano,19.07,"Finance & Investment,News & Current Affairs","Chingari,Josh",English,Delhi,88.8,74.6,0.0,78.6,21.4,4,3,75.0,3.99,False,37087.79362652726,19.52931315223558,91.4,2025-05-06T00:00:00
IN_CR_07033,Creator_7033,68236,mid,18.25,"Travel & Tourism,Beauty & Makeup","Facebook,Josh",Hindi,Kolkata,54.2,72.7,0.0,75.9,24.1,4,3,75.0,4.14,False,22391.291871172154,14.513309715575552,78.1,2024-10-16T00:00:00
IN_CR_07034,Creator_7034,500,nano,15.17,Entertainment & Comedy,"TikTok (historical),Josh",Marathi,Bangalore,93.7,41.1,0.0,59.8,40.2,5,3,60.0,4.77,False,1044.8547804920486,0.14325571529574924,63.6,2025-07-13T00:00:00
IN_CR_07035,Creator_7035,170719,mid,9.67,"Gaming,Devotional & Spirituality,Finance & Investment","Josh,YouTube,LinkedIn",Hindi,Ahmedabad,78.7,29.1,0.0,35.4,64.6,9,7,77.8,4.48,False,6013.961139339919,4.114697936136877,82.5,2025-06-21T00:00:00
IN_CR_07036,Creator_7036,823,nano,13.26,Education & Skills,Twitter,Hindi,Lucknow,49.8,30.5,19.7,40.4,59.6,9,7,77.8,3.03,False,55883.46821108596,18.032914534835648,85.3,2023-09-04T00:00:00
IN_CR_07037,Creator_7037,3761,nano,8.88,Food & Cooking,"Instagram,TikTok (historical),ShareChat,Twitter",Punjabi,Mumbai,82.1,68.1,0.0,35.6,64.4,3,2,66.7,4.3,False,11704.380737814252,5.304939014628202,93.5,2025-07-18T00:00:00
IN_CR_07038,Creator_7038,1635,nano,13.69,"Regional Content,Education & Skills,Health & Fitness","Moj,TikTok (historical)",Hindi,Ahmedabad,61.5,47.2,0.0,35.7,64.3,5,4,80.0,3.63,False,473862.4179269996,23.298283636025744,84.9,2025-05-16T00:00:00
IN_CR_07039,Creator_7039,550,nano,18.39,"Regional Content,Technology & Gadgets","Facebook,ShareChat,TikTok (historical)",Hindi,Lucknow,42.9,70.1,0.0,50.4,49.6,5,4,80.0,3.67,False,17726.38185831463,1.2110537214552484,94.0,2023-01-24T00:00:00
IN_CR_07040,Creator_7040,6924,nano,20.09,Food & Cooking,"Facebook,LinkedIn",Hindi,Mumbai,54.9,37.3,7.8,50.2,49.8,2,1,50.0,3.0,False,4606.639520439854,1.8371637064710624,99.4,2024-05-17T00:00:00
IN_CR_07041,Creator_7041,21665,micro,9.52,Devotional & Spirituality,"ShareChat,Moj,Facebook",Telugu,Pune,75.5,76.2,0.0,50.8,49.2,9,8,88.9,4.08,False,24401.777446001357,22.331999250390492,94.5,2024-03-09T00:00:00
IN_CR_07042,Creator_7042,2731,nano,20.11,"Sports & Cricket,Food & Cooking","YouTube,ShareChat",English,Ahmedabad,21.6,46.4,32.0,59.4,40.6,8,6,75.0,4.46,True,9449.599249751467,14.194247730411611,85.0,2024-04-11T00:00:00
IN_CR_07043,Creator_7043,21108,micro,7.75,Health & Fitness,"Moj,YouTube,Josh,Chingari",Hindi,Hyderabad,50.7,30.5,18.9,58.2,41.8,1,0,0.0,3.18,False,0.0,16.447281394542888,72.6,2025-07-07T00:00:00
IN_CR_07044,Creator_7044,500,nano,13.71,Regional Content,"Moj,ShareChat,TikTok (historical)",Hindi,Kolkata,50.1,48.6,1.3,46.1,53.9,6,4,66.7,4.75,False,52360.97554229239,14.33707049982813,79.2,2025-03-07T00:00:00
IN_CR_07045,Creator_7045,12037,micro,17.26,Finance & Investment,"Instagram,ShareChat,Moj",Telugu,Delhi,47.0,22.0,31.0,53.4,46.6,6,3,50.0,3.94,False,11511.95041166318,7.294386655775773,51.2,2025-01-27T00:00:00
IN_CR_07046,Creator_7046,5567,nano,8.87,"Fashion & Lifestyle,Finance & Investment","Instagram,ShareChat,YouTube,Twitter",Hindi,Kochi,80.7,43.0,0.0,84.5,15.5,5,3,60.0,4.66,False,952181.2498352355,6.10452061803016,64.9,2022-11-23T00:00:00
IN_CR_07047,Creator_7047,112743,mid,6.19,Food & Cooking,"ShareChat,TikTok (historical)",Hindi,Mumbai,45.5,27.3,27.2,35.1,64.9,4,3,75.0,4.01,True,77566.54968962536,20.084925570857713,92.8,2024-05-03T00:00:00
IN_CR_07048,Creator_7048,500,nano,27.77,"Gaming,Health & Fitness,Food & Cooking",Instagram,Hindi,Delhi,76.2,56.6,0.0,8.9,91.1,4,3,75.0,4.18,False,7971.791945831337,12.792891775334073,96.3,2023-01-12T00:00:00
IN_CR_07049,Creator_7049,15983,micro,9.91,Sports & Cricket,Chingari,English,Kochi,61.7,64.9,0.0,57.9,42.1,6,4,66.7,4.5,False,13870.443426309052,2.6941818675730635,82.0,2025-06-03T00:00:00
IN_CR_07050,Creator_7050,13990,micro,11.29,Fashion & Lifestyle,"Josh,LinkedIn,Instagram",English,Delhi,62.2,54.0,0.0,64.9,35.1,7,5,71.4,4.05,True,7109.959543458575,16.327222443862347,79.0,2024-03-22T00:00:00
IN_CR_07051,Creator_7051,500,nano,4.94,"Beauty & Makeup,Health & Fitness","Twitter,Chingari,LinkedIn,Moj",Kannada,Bangalore,64.7,54.5,0.0,74.3,25.7,4,1,25.0,4.02,True,7891.427071098861,9.009474013379581,42.8,2025-09-06T00:00:00
IN_CR_07052,Creator_7052,29453,micro,16.14,"Food & Cooking,Devotional & Spirituality",Twitter,Telugu,Delhi,72.9,17.5,9.5,62.3,37.7,6,3,50.0,3.86,False,15738.511151411878,22.52681250060231,57.1,2023-10-25T00:00:00
IN_CR_07053,Creator_7053,62042,mid,6.51,"Education & Skills,Health & Fitness",Moj,Tamil,Jaipur,80.1,35.0,0.0,49.4,50.6,3,2,66.7,2.09,True,1664.5833394421293,20.25334360727692,94.6,2025-06-27T00:00:00
IN_CR_07054,Creator_7054,23059,micro,5.89,"Health & Fitness,Travel & Tourism","Josh,Chingari,TikTok (historical)",Hindi,Kochi,50.8,72.5,0.0,44.4,55.6,3,2,66.7,3.64,False,7330.769961279717,15.217697814869112,79.5,2025-09-29T00:00:00
IN_CR_07055,Creator_7055,8487,nano,15.36,Finance & Investment,"Josh,Chingari,Instagram",English,Kochi,80.4,90.7,0.0,46.4,53.6,7,6,85.7,3.02,False,9276.199656259996,3.237657113663803,97.2,2024-12-07T00:00:00
IN_CR_07056,Creator_7056,54920,mid,20.51,"Devotional & Spirituality,Sports & Cricket","Instagram,Twitter",English,Lucknow,94.8,19.9,0.0,50.3,49.7,6,5,83.3,3.8,False,8897.038115457312,38.17573131729152,98.7,2025-05-09T00:00:00
IN_CR_07057,Creator_7057,1285,nano,11.35,"Regional Content,Travel & Tourism","Instagram,Facebook",Marathi,Pune,67.2,41.2,0.0,33.8,66.2,2,1,50.0,4.44,False,588.8393078246914,3.412768958260899,92.4,2024-08-23T00:00:00
IN_CR_07058,Creator_7058,18756,micro,12.42,News & Current Affairs,"YouTube,Instagram",English,Chennai,57.8,45.6,0.0,56.2,43.8,6,5,83.3,3.48,False,13863.512479479516,41.08596157213087,90.6,2025-05-16T00:00:00
IN_CR_07059,Creator_7059,12937,micro,5.42,Travel & Tourism,"Josh,ShareChat",English,Kochi,66.6,75.9,0.0,39.9,60.1,3,2,66.7,4.33,False,3471.8305360296317,0.5194073323960526,78.2,2023-02-28T00:00:00
IN_CR_07060,Creator_7060,11019,micro,16.2,Gaming,"TikTok (historical),Chingari",English,Ahmedabad,50.3,50.4,0.0,47.5,52.5,3,2,66.7,4.03,False,4215.792210093285,3.8525065142204307,93.1,2025-08-17T00:00:00
IN_CR_07061,Creator_7061,9856,nano,16.12,Finance & Investment,Chingari,Hindi,Chennai,52.2,64.6,0.0,64.8,35.2,3,2,66.7,4.81,False,41333.419068414885,5.125489002281424,97.9,2024-08-20T00:00:00
IN_CR_07062,Creator_7062,56316,mid,18.05,"Beauty & Makeup,Technology & Gadgets",Twitter,Hindi,Pune,63.8,58.0,0.0,88.1,11.9,6,4,66.7,4.55,False,695903.4854373657,5.945241800961848,80.0,2023-06-01T00:00:00
IN_CR_07063,Creator_7063,500,nano,8.0,"Food & Cooking,Regional Content","Moj,Josh",English,Kochi,67.7,53.7,0.0,72.3,27.7,6,4,66.7,4.21,False,121491.24129252412,16.691244555300962,75.0,2024-03-24T00:00:00
IN_CR_07064,Creator_7064,2406,nano,21.9,"Entertainment & Comedy,Health & Fitness",ShareChat,English,Kochi,41.0,42.2,16.9,49.3,50.7,3,2,66.7,2.91,False,10002.342441064848,0.6847994502220704,72.4,2024-04-29T00:00:00
IN_CR_07065,Creator_7065,60406,mid,2.24,"Gaming,Travel & Tourism","YouTube,Instagram,Chingari,Moj",English,Pune,88.9,50.0,0.0,36.6,63.4,9,7,77.8,3.39,False,24149.940123207645,8.125099262827396,78.1,2023-12-06T00:00:00
IN_CR_07066,Creator_7066,500,nano,9.16,"Gaming,Regional Content","ShareChat,Chingari",English,Pune,54.4,44.8,0.8,43.2,56.8,4,3,75.0,4.39,False,46701.824017252104,8.976164607192011,84.1,2024-12-10T00:00:00
IN_CR_07067,Creator_7067,7104,nano,8.98,Devotional & Spirituality,Twitter,Hindi,Jaipur,89.9,48.0,0.0,72.0,28.0,8,6,75.0,4.44,False,12516.783226232008,0.003079919450804772,83.0,2025-02-07T00:00:00
IN_CR_07068,Creator_7068,500,nano,19.18,"Sports & Cricket,Health & Fitness","Josh,Facebook",English,Mumbai,78.3,69.2,0.0,23.9,76.1,1,0,0.0,4.16,False,0.0,7.934961188314679,96.0,2022-12-23T00:00:00
IN_CR_07069,Creator_7069,36217,micro,4.71,Education & Skills,"Chingari,Moj,ShareChat",Telugu,Kochi,88.9,54.5,0.0,74.6,25.4,8,7,87.5,4.39,False,9879.94474017968,5.220384854051551,98.7,2023-05-25T00:00:00
IN_CR_07070,Creator_7070,82477,mid,3.71,"Beauty & Makeup,Finance & Investment,Food & Cooking",Chingari,Malayalam,Ahmedabad,63.4,70.0,0.0,59.2,40.8,6,4,66.7,4.13,False,43394.79006144767,1.2612725980057338,78.5,2025-02-15T00:00:00
IN_CR_07071,Creator_7071,1134,nano,4.38,Technology & Gadgets,"Facebook,Twitter",Tamil,Chennai,26.5,58.4,15.1,19.9,80.1,5,4,80.0,4.76,False,22114.62729802353,9.647712871902325,87.8,2024-07-03T00:00:00
IN_CR_07072,Creator_7072,139472,mid,13.3,Gaming,"Instagram,Twitter",Hindi,Pune,76.8,60.9,0.0,29.5,70.5,4,3,75.0,3.66,False,8401.576175543409,9.793456621929824,90.6,2023-12-17T00:00:00
IN_CR_07073,Creator_7073,15555,micro,12.28,Sports & Cricket,Twitter,English,Hyderabad,60.3,72.7,0.0,70.7,29.3,7,5,71.4,3.54,True,130998.05176207653,5.879987268673406,81.2,2024-11-06T00:00:00
IN_CR_07074,Creator_7074,6852,nano,10.05,Beauty & Makeup,"LinkedIn,ShareChat,Twitter,Moj",Hindi,Lucknow,29.9,64.0,6.2,92.0,8.0,6,5,83.3,4.58,True,15542.66868387195,37.746348430081895,89.0,2024-06-17T00:00:00
IN_CR_07075,Creator_7075,2027,nano,16.32,"Education & Skills,Devotional & Spirituality",Twitter,Punjabi,Kolkata,64.9,59.2,0.0,75.2,24.8,5,3,60.0,4.22,False,5503.483480206871,16.448272661069932,67.3,2025-01-31T00:00:00
IN_CR_07076,Creator_7076,1535,nano,9.76,Sports & Cricket,"Chingari,Facebook,Moj",Marathi,Bangalore,64.5,53.8,0.0,55.6,44.4,7,6,85.7,3.27,False,31527.977767425844,0.6702882975184654,90.0,2023-02-19T00:00:00
IN_CR_07077,Creator_7077,30213,micro,13.8,Education & Skills,"ShareChat,TikTok (historical),YouTube",English,Hyderabad,68.9,46.8,0.0,49.4,50.6,6,4,66.7,4.18,False,11418.350667721192,12.685052208161277,83.3,2023-04-12T00:00:00
IN_CR_07078,Creator_7078,16696,micro,9.47,"Regional Content,Food & Cooking,Sports & Cricket","ShareChat,Instagram,Moj,YouTube",Hindi,Jaipur,46.7,46.1,7.1,28.2,71.8,3,2,66.7,4.85,True,24203.561342474375,10.732241960457731,93.6,2023-09-15T00:00:00
IN_CR_07079,Creator_7079,9873,nano,12.61,Fashion & Lifestyle,"Josh,Twitter,Instagram",Hindi,Pune,79.6,25.0,0.0,73.5,26.5,5,4,80.0,4.83,True,122185.94950302885,61.803707768497695,80.2,2025-08-30T00:00:00
IN_CR_07080,Creator_7080,13807,micro,3.15,"Beauty & Makeup,Regional Content",ShareChat,English,Chennai,36.1,79.0,0.0,48.0,52.0,1,0,0.0,4.22,False,0.0,11.21729510907982,99.0,2024-02-29T00:00:00
IN_CR_07081,Creator_7081,1360,nano,4.69,"Fashion & Lifestyle,News & Current Affairs","Josh,Moj",Bengali,Ahmedabad,76.3,71.0,0.0,56.3,43.7,11,8,72.7,3.64,False,18475.332524055964,0.28099024079421175,76.8,2025-07-18T00:00:00
IN_CR_07082,Creator_7082,1629,nano,3.96,News & Current Affairs,"Moj,ShareChat",English,Hyderabad,73.8,49.8,0.0,40.2,59.8,9,6,66.7,4.37,False,26570.813023055256,7.249612697215467,76.9,2023-06-19T00:00:00
IN_CR_07083,Creator_7083,151117,mid,6.62,"Devotional & Spirituality,Entertainment & Comedy,Food & Cooking","LinkedIn,ShareChat,TikTok (historical),Moj",Malayalam,Chennai,72.8,42.6,0.0,59.6,40.4,1,0,0.0,4.51,True,0.0,7.482129589139264,94.3,2024-07-24T00:00:00
IN_CR_07084,Creator_7084,13539,micro,6.9,Music & Dance,ShareChat,English,Kolkata,56.9,63.1,0.0,40.7,59.3,4,3,75.0,4.74,False,2914.7243407283568,3.2322590049339572,75.5,2023-07-20T00:00:00
IN_CR_07085,Creator_7085,500,nano,11.45,Devotional & Spirituality,"Twitter,Facebook,Instagram",Bengali,Jaipur,75.7,52.8,0.0,63.2,36.8,6,4,66.7,2.93,False,35001.611882360485,3.1210842183403447,78.7,2023-07-27T00:00:00
IN_CR_07086,Creator_7086,500,nano,8.12,Beauty & Makeup,Josh,Telugu,Ahmedabad,75.0,21.1,4.0,87.3,12.7,1,0,0.0,3.29,True,0.0,0.5353340516841123,96.8,2025-09-18T00:00:00
IN_CR_07087,Creator_7087,788,nano,23.47,"Sports & Cricket,Finance & Investment","Instagram,Moj",Hindi,Jaipur,63.7,70.2,0.0,34.6,65.4,3,2,66.7,4.54,False,12731.141634207232,6.3601227157408236,94.7,2023-09-27T00:00:00
IN_CR_07088,Creator_7088,1064,nano,8.08,Devotional & Spirituality,Josh,English,Kochi,76.2,34.4,0.0,13.1,86.9,7,6,85.7,4.07,False,14460.130528808473,1.7271542498189973,86.0,2023-07-25T00:00:00
IN_CR_07089,Creator_7089,1013,nano,12.22,News & Current Affairs,"LinkedIn,YouTube",Tamil,Ahmedabad,78.1,41.8,0.0,62.3,37.7,6,5,83.3,4.74,True,4865.6079681852325,6.24264979179366,90.1,2025-09-10T00:00:00
IN_CR_07090,Creator_7090,77783,mid,6.29,News & Current Affairs,"Moj,Chingari,YouTube,TikTok (historical)",English,Pune,30.7,64.6,4.7,53.6,46.4,4,2,50.0,3.56,False,5747.60209733535,23.292820362765003,53.9,2024-08-13T00:00:00
IN_CR_07091,Creator_7091,131833,mid,13.13,"Finance & Investment,Devotional & Spirituality","Instagram,Facebook",English,Pune,38.9,28.8,32.2,43.4,56.6,4,3,75.0,4.46,False,22071.624880097632,16.297430008722124,91.1,2023-02-20T00:00:00
IN_CR_07092,Creator_7092,31475,micro,5.48,Devotional & Spirituality,"TikTok (historical),Josh",Hindi,Jaipur,59.0,66.3,0.0,55.8,44.2,1,0,0.0,4.14,True,0.0,19.735166212985465,94.5,2024-10-10T00:00:00
IN_CR_07093,Creator_7093,845,nano,22.36,Gaming,"Chingari,Twitter",English,Bangalore,82.9,23.8,0.0,36.2,63.8,4,2,50.0,4.06,False,93526.61634709277,10.033164140490202,69.3,2023-08-05T00:00:00
IN_CR_07094,Creator_7094,136917,mid,1.89,Devotional & Spirituality,"ShareChat,LinkedIn,Chingari",Telugu,Mumbai,21.7,23.1,55.2,66.6,33.4,4,2,50.0,3.03,False,41547.67946497315,16.46298321120305,51.6,2024-04-25T00:00:00
IN_CR_07095,Creator_7095,51764,mid,7.08,"Education & Skills,News & Current Affairs","Josh,TikTok (historical),Moj",Hindi,Chandigarh,38.5,37.1,24.4,35.4,64.6,6,2,33.3,3.58,False,9754.097739024539,1.1161182373924774,34.2,2025-03-14T00:00:00
IN_CR_07096,Creator_7096,500,nano,6.75,"Entertainment & Comedy,Technology & Gadgets,Health & Fitness",Chingari,Telugu,Pune,61.4,70.2,0.0,12.9,87.1,1,0,0.0,4.71,False,0.0,36.3448606403051,81.8,2024-05-08T00:00:00
IN_CR_07097,Creator_7097,873,nano,32.64,Fashion & Lifestyle,"Instagram,LinkedIn,ShareChat,Josh",Malayalam,Pune,55.3,78.0,0.0,54.3,45.7,4,3,75.0,4.21,False,19051.808099862228,4.27598828551916,80.5,2025-04-25T00:00:00
IN_CR_07098,Creator_7098,8734,nano,17.93,Regional Content,"LinkedIn,YouTube",Hindi,Lucknow,79.1,44.2,0.0,62.6,37.4,5,4,80.0,3.93,True,15404.278440069957,3.700401307572891,92.3,2025-09-07T00:00:00
IN_CR_07099,Creator_7099,3960,nano,24.16,"Finance & Investment,Regional Content","Chingari,LinkedIn,TikTok (historical),ShareChat",English,Kolkata,37.5,58.9,3.6,32.0,68.0,11,7,63.6,3.78,True,74008.00695016308,1.0099475244804912,67.0,2024-04-22T00:00:00
IN_CR_07100,Creator_7100,700,nano,27.12,"Finance & Investment,Music & Dance",Chingari,English,Ahmedabad,59.2,78.0,0.0,25.3,74.7,5,4,80.0,3.16,False,236063.14042487682,3.6051085883336915,91.7,2023-01-08T00:00:00
IN_CR_07101,Creator_7101,49573,micro,19.2,Regional Content,Facebook,Punjabi,Chennai,43.8,75.1,0.0,69.4,30.6,5,3,60.0,3.73,False,131358.52695907466,29.24708537655559,64.3,2024-04-05T00:00:00
IN_CR_07102,Creator_7102,1252,nano,12.62,"Education & Skills,Fashion & Lifestyle",ShareChat,Marathi,Lucknow,33.8,67.0,0.0,81.8,18.2,3,2,66.7,1.52,False,6008.923617932849,3.0034855542098846,80.9,2025-01-12T00:00:00
IN_CR_07103,Creator_7103,12124,micro,11.44,Sports & Cricket,"Josh,LinkedIn,Moj",Tamil,Chennai,63.4,30.1,6.5,33.3,66.7,2,1,50.0,3.45,False,7068.566095113138,5.841824688255264,87.7,2024-03-12T00:00:00
IN_CR_07104,Creator_7104,4408,nano,1.47,"Regional Content,Education & Skills,Gaming","Instagram,Chingari",Telugu,Kochi,91.3,31.3,0.0,13.0,87.0,6,3,50.0,4.45,False,19544.282574699057,0.7815211512478647,56.4,2023-07-27T00:00:00
IN_CR_07105,Creator_7105,866,nano,11.79,Health & Fitness,"ShareChat,Moj",Hindi,Hyderabad,70.6,74.6,0.0,46.1,53.9,8,7,87.5,2.73,False,281506.35482392495,2.108148358490813,87.8,2022-12-19T00:00:00
IN_CR_07106,Creator_7106,42931,micro,3.98,"Beauty & Makeup,Gaming","Twitter,Instagram,Josh",Hindi,Kolkata,51.7,41.3,7.0,71.1,28.9,1,0,0.0,4.04,False,0.0,3.0067867856680492,74.9,2023-01-13T00:00:00
IN_CR_07107,Creator_7107,541,nano,5.27,Beauty & Makeup,"YouTube,TikTok (historical),ShareChat",Tamil,Hyderabad,78.2,45.9,0.0,60.1,39.9,3,2,66.7,3.32,False,2794.260543835865,2.872754901865124,69.7,2024-06-23T00:00:00
IN_CR_07108,Creator_7108,500,nano,8.14,"Regional Content,Fashion & Lifestyle,Sports & Cricket",LinkedIn,Hindi,Chennai,89.9,81.9,0.0,75.1,24.9,7,5,71.4,4.28,True,43709.42758889683,23.53895996578855,79.2,2025-06-28T00:00:00
IN_CR_07109,Creator_7109,2227611,mega,7.01,"Devotional & Spirituality,Gaming","ShareChat,Twitter",Hindi,Mumbai,69.6,42.0,0.0,42.9,57.1,8,7,87.5,4.53,True,7176.049248455357,3.5173208442268162,90.1,2024-06-07T00:00:00
IN_CR_07110,Creator_7110,20849,micro,10.16,"Sports & Cricket,Finance & Investment","Moj,ShareChat,Josh",Hindi,Chandigarh,69.3,85.7,0.0,34.1,65.9,5,3,60.0,4.64,True,4599.137193210642,2.246288241301464,74.4,2024-05-25T00:00:00
IN_CR_07111,Creator_7111,8659,nano,19.41,"Entertainment & Comedy,Finance & Investment,Fashion & Lifestyle",YouTube,Tamil,Chandigarh,55.1,38.5,6.3,60.2,39.8,4,3,75.0,4.33,True,1721.707512542659,10.871525226980316,87.2,2025-03-26T00:00:00
IN_CR_07112,Creator_7112,9780,nano,6.17,Devotional & Spirituality,"Chingari,LinkedIn",English,Hyderabad,49.5,46.1,4.4,49.4,50.6,7,4,57.1,3.47,False,55239.50885531188,1.0115463579652182,70.6,2023-05-14T00:00:00
IN_CR_07113,Creator_7113,9838,nano,9.59,"Beauty & Makeup,Sports & Cricket","YouTube,ShareChat",Hindi,Ahmedabad,61.4,58.3,0.0,76.4,23.6,5,3,60.0,4.5,True,3631.007966219044,11.810288934153181,64.2,2024-04-20T00:00:00
IN_CR_07114,Creator_7114,9567,nano,2.32,Devotional & Spirituality,"YouTube,Josh,LinkedIn",Tamil,Pune,66.3,52.1,0.0,54.5,45.5,7,5,71.4,4.38,False,287.5748163336227,2.1262993791776243,78.7,2023-08-05T00:00:00
IN_CR_07115,Creator_7115,3919,nano,10.84,Gaming,"YouTube,TikTok (historical),Josh,LinkedIn",Hindi,Mumbai,54.4,55.8,0.0,36.5,63.5,4,3,75.0,3.54,True,11429.930384893309,57.000616516615494,91.1,2024-10-31T00:00:00
IN_CR_07116,Creator_7116,1004710,mega,3.51,Food & Cooking,"Facebook,TikTok (historical),YouTube",Hindi,Jaipur,73.8,27.2,0.0,42.7,57.3,4,3,75.0,4.06,True,358855.5961982702,12.537574848902842,95.2,2024-02-18T00:00:00
IN_CR_07117,Creator_7117,500,nano,42.16,"Regional Content,Fashion & Lifestyle",Moj,Hindi,Bangalore,62.9,29.6,7.5,57.1,42.9,3,2,66.7,4.01,False,12795.572501519136,4.2676873264394874,68.8,2024-09-05T00:00:00
IN_CR_07118,Creator_7118,4827,nano,13.86,Music & Dance,"YouTube,Twitter",Hindi,Chennai,51.9,16.6,31.5,54.6,45.4,9,5,55.6,3.66,False,80469.5679317516,5.363585670196383,56.2,2022-12-01T00:00:00
IN_CR_07119,Creator_7119,500,nano,10.48,"Fashion & Lifestyle,Health & Fitness,Education & Skills","ShareChat,Facebook,LinkedIn",Tamil,Pune,52.1,51.7,0.0,87.1,12.9,8,4,50.0,3.0,False,200865.01939520426,0.6406907873780718,56.5,2023-10-13T00:00:00
IN_CR_07120,Creator_7120,1368,nano,17.7,News & Current Affairs,"LinkedIn,Moj,Instagram",Hindi,Delhi,31.8,44.3,23.9,75.8,24.2,5,3,60.0,4.57,False,22326.48635839315,6.537517049032745,66.1,2024-05-15T00:00:00
IN_CR_07121,Creator_7121,500,nano,21.78,Food & Cooking,"LinkedIn,YouTube,Twitter,Josh",Hindi,Bangalore,44.3,51.7,4.0,54.7,45.3,4,3,75.0,3.83,False,19917.313983772445,5.702216268303078,88.8,2024-02-29T00:00:00
IN_CR_07122,Creator_7122,10636,micro,6.73,Health & Fitness,"Chingari,ShareChat",English,Delhi,91.2,47.6,0.0,35.9,64.1,1,0,0.0,3.39,False,0.0,14.221589069969369,87.4,2024-06-13T00:00:00
IN_CR_07123,Creator_7123,941,nano,19.28,Gaming,"LinkedIn,Chingari",Hindi,Mumbai,41.1,37.6,21.3,36.2,63.8,5,3,60.0,4.35,False,1770.9138856788513,3.340093359390808,78.6,2024-03-09T00:00:00
IN_CR_07124,Creator_7124,3382,nano,4.4,"Food & Cooking,Technology & Gadgets,Regional Content","YouTube,LinkedIn,Josh",English,Lucknow,88.0,34.5,0.0,20.1,79.9,4,3,75.0,4.42,True,29879.051585413923,2.348876431129253,88.1,2024-11-15T00:00:00
