campaign_id,category,platform,industry,budget,duration_days,start_date,end_date,min_followers,min_engagement,deliverables,content_rights,target_age_group,target_gender,brand_total_campaigns,brand_avg_rating,brand_completion_rate,applications_count
2178,DIY,Twitter,E-commerce,891,14,2025-11-24,2025-12-08,1000,0.016,"[""Reel"", ""Video""]",True,25-34,Male,10,4.22,0.82,28
2179,Fitness,TikTok,Automotive,514,26,2026-02-06,2026-03-04,1000,0.021,"[""Story"", ""Reel"", ""Post""]",False,18-24,Male,11,3.26,0.705,35
2180,Business,Instagram,Home & Garden,1472,36,2026-01-04,2026-02-09,5000,0.029,"[""Reel"", ""Story""]",True,13-17,All,10,2.11,0.927,17
2181,Beauty,Twitter,Finance,6425,48,2026-01-15,2026-03-04,5000,0.019,"[""Story"", ""Blog"", ""Post""]",True,45-54,Female,8,3.85,0.85,5
2182,Music,Facebook,Home & Garden,898,45,2026-01-06,2026-02-20,5000,0.01,"[""Blog"", ""Reel""]",True,45-54,All,12,3.78,0.839,51
2183,Travel,LinkedIn,Entertainment,1506,63,2025-12-17,2026-02-18,1000,0.04,"[""Video"", ""Reel"", ""Post""]",True,45-54,All,13,4.55,0.924,17
2184,Health,Instagram,Fashion,1000,80,2026-02-08,2026-04-29,50000,0.036,"[""Video"", ""Blog"", ""Reel""]",True,55-64,Female,11,3.14,0.608,12
2185,Parenting,Twitter,Food & Beverage,1584,37,2026-01-24,2026-03-02,100000,0.014,"[""Blog""]",False,65+,All,8,3.99,0.929,19
2186,Beauty,Instagram,Fashion,6157,26,2025-12-20,2026-01-15,100000,0.035,"[""Post"", ""Story"", ""Blog""]",False,55-64,Female,7,4.26,0.929,50
2187,Food,LinkedIn,Home & Garden,15326,59,2025-11-24,2026-01-22,5000,0.014,"[""Blog"", ""Story"", ""Post""]",False,45-54,Male,16,4.71,0.755,64
2188,Finance,YouTube,Technology,637,7,2025-12-29,2026-01-05,50000,0.044,"[""Story"", ""Video""]",False,35-44,Female,14,3.54,0.964,26
2189,Beauty,TikTok,Beauty & Cosmetics,692,25,2025-12-02,2025-12-27,10000,0.035,"[""Blog"", ""Post"", ""Story"", ""Video""]",False,55-64,Male,13,4.02,0.921,35
2190,Music,TikTok,Education,5012,32,2025-12-14,2026-01-15,5000,0.049,"[""Blog""]",True,35-44,All,14,2.99,0.843,67
2191,Music,Twitter,E-commerce,937,30,2025-11-20,2025-12-20,1000,0.046,"[""Reel"", ""Post"", ""Blog""]",True,18-24,Female,10,4.33,0.698,59
2192,Gaming,Twitter,Real Estate,963,33,2026-01-12,2026-02-14,1000,0.013,"[""Reel""]",False,25-34,All,12,4.85,0.793,35
2193,Sports,YouTube,Finance,1217,41,2025-11-18,2025-12-29,50000,0.016,"[""Blog"", ""Story"", ""Post""]",True,55-64,All,9,3.62,0.547,7
2194,DIY,Twitter,E-commerce,503,19,2025-12-17,2026-01-05,1000,0.045,"[""Story"", ""Post""]",False,25-34,All,6,3.38,0.849,43
2195,Health,Instagram,Real Estate,1420,41,2025-12-12,2026-01-22,10000,0.012,"[""Video"", ""Post"", ""Story""]",False,35-44,All,10,2.61,0.812,41
2196,Health,Instagram,E-commerce,1754,19,2025-11-25,2025-12-14,1000,0.045,"[""Story"", ""Video"", ""Reel"", ""Blog""]",False,25-34,Female,6,3.96,0.87,52
2197,Fitness,Facebook,Real Estate,1632,8,2025-11-21,2025-11-29,5000,0.047,"[""Post"", ""Reel"", ""Blog""]",True,35-44,Female,14,4.02,0.912,12
2198,Beauty,YouTube,Travel & Tourism,2416,90,2025-12-19,2026-03-19,5000,0.015,"[""Video"", ""Blog"", ""Post"", ""Story"", ""Reel""]",False,18-24,Female,10,4.79,0.498,119
2199,Art,YouTube,Food & Beverage,895,30,2025-12-12,2026-01-11,1000,0.029,"[""Video"", ""Story"", ""Blog""]",False,35-44,All,16,2.54,0.876,52
2200,Music,TikTok,Gaming,2329,8,2026-02-02,2026-02-10,10000,0.035,"[""Video""]",True,13-17,Female,9,3.95,0.95,31
2201,Pets,TikTok,Sports,521,35,2026-01-13,2026-02-17,5000,0.046,"[""Post""]",True,13-17,All,10,2.65,0.66,39
2202,DIY,Instagram,Home & Garden,651,25,2026-01-28,2026-02-22,5000,0.022,"[""Video""]",True,25-34,Female,6,1.97,0.775,10
2203,Lifestyle,YouTube,Sports,711,25,2025-11-27,2025-12-22,1000,0.046,"[""Story"", ""Video"", ""Blog""]",True,45-54,Male,7,3.24,0.821,19
2204,Gaming,Instagram,Sports,2517,81,2026-01-03,2026-03-25,1000,0.038,"[""Video"", ""Reel""]",False,13-17,Male,9,4.22,0.842,98
2205,Finance,Facebook,Real Estate,2699,38,2026-02-06,2026-03-16,10000,0.025,"[""Story""]",True,55-64,Female,6,4.02,0.905,41
2206,Food,Facebook,Fashion,807,7,2026-01-12,2026-01-19,100000,0.05,"[""Video"", ""Reel"", ""Post"", ""Blog""]",True,18-24,All,14,3.9,0.699,89
2207,Technology,TikTok,Food & Beverage,1133,26,2026-01-21,2026-02-16,100000,0.015,"[""Blog""]",False,25-34,Male,7,2.7,0.59,21
2208,Pets,Twitter,Health & Wellness,7384,79,2026-01-12,2026-04-01,10000,0.02,"[""Video""]",False,35-44,Male,3,3.11,0.76,45
2209,Business,Twitter,Health & Wellness,1563,14,2026-01-03,2026-01-17,1000,0.047,"[""Video"", ""Story""]",False,18-24,All,16,2.1,0.604,69
2210,Music,TikTok,Sports,5024,27,2026-01-02,2026-01-29,5000,0.016,"[""Blog"", ""Story"", ""Video"", ""Reel"", ""Post""]",True,35-44,All,19,1.86,0.799,44
2211,Pets,YouTube,Food & Beverage,2279,29,2025-12-22,2026-01-20,100000,0.048,"[""Reel"", ""Post"", ""Blog""]",True,18-24,All,11,4.63,0.874,28
2212,Travel,Twitter,Education,991,25,2025-11-15,2025-12-10,5000,0.038,"[""Story"", ""Video"", ""Reel""]",False,13-17,Female,9,4.25,0.859,24
2213,DIY,YouTube,Sports,833,28,2026-01-26,2026-02-23,1000,0.032,"[""Video"", ""Blog"", ""Reel""]",False,35-44,Female,14,4.03,0.776,123
2214,Parenting,Instagram,Education,574,49,2026-01-17,2026-03-07,50000,0.038,"[""Post""]",False,35-44,All,13,4.08,0.979,33
2215,Finance,Twitter,Health & Wellness,1372,15,2025-12-09,2025-12-24,1000,0.048,"[""Story"", ""Post"", ""Video"", ""Reel""]",True,18-24,Male,12,2.97,0.616,16
2216,Business,TikTok,E-commerce,993,33,2025-12-12,2026-01-14,5000,0.028,"[""Blog"", ""Story"", ""Reel""]",False,35-44,All,8,2.42,0.703,34
2217,Fashion,TikTok,Finance,919,7,2025-12-18,2025-12-25,10000,0.035,"[""Post"", ""Story"", ""Reel""]",True,13-17,Male,14,3.78,0.705,19
2218,Lifestyle,Twitter,Gaming,695,24,2025-12-03,2025-12-27,5000,0.03,"[""Post"", ""Reel"", ""Blog""]",False,55-64,Male,8,2.74,0.591,11
2219,Travel,Twitter,Beauty & Cosmetics,604,19,2026-02-04,2026-02-23,1000,0.041,"[""Video"", ""Story""]",False,35-44,All,13,3.3,0.982,138
2220,Lifestyle,Facebook,Technology,1681,29,2025-11-16,2025-12-15,5000,0.049,"[""Story"", ""Video"", ""Reel""]",False,55-64,All,8,2.59,0.698,39
2221,Photography,TikTok,Sports,1312,11,2026-01-23,2026-02-03,5000,0.027,"[""Blog""]",False,25-34,Female,9,3.79,0.617,19
2222,Food,Twitter,Sports,1153,19,2025-12-12,2025-12-31,1000,0.018,"[""Video"", ""Story"", ""Reel"", ""Post""]",False,55-64,All,11,3.69,0.746,41
2223,Lifestyle,Twitter,Real Estate,2143,13,2025-12-02,2025-12-15,100000,0.029,"[""Blog"", ""Story"", ""Post"", ""Video"", ""Reel""]",False,55-64,Female,4,4.35,0.716,69
2224,Food,Facebook,Fashion,2908,33,2025-12-11,2026-01-13,1000,0.034,"[""Blog"", ""Reel"", ""Video""]",False,45-54,Male,10,4.63,0.694,106
2225,Art,Instagram,Automotive,2436,14,2026-01-22,2026-02-05,100000,0.019,"[""Blog"", ""Post""]",False,45-54,All,11,4.87,0.889,52
2226,Fashion,Facebook,Education,1688,21,2026-01-01,2026-01-22,1000,0.018,"[""Blog"", ""Post""]",False,25-34,Male,7,3.17,0.828,25
2227,Photography,YouTube,Food & Beverage,890,54,2026-01-23,2026-03-18,1000,0.011,"[""Video"", ""Story"", ""Blog""]",False,18-24,Female,11,1.41,0.798,28
2228,Sports,TikTok,Sports,32155,19,2025-11-30,2025-12-19,1000,0.043,"[""Story"", ""Blog""]",False,35-44,Female,11,4.01,0.635,55
2229,Photography,TikTok,Technology,2548,33,2025-12-17,2026-01-19,10000,0.035,"[""Video"", ""Blog""]",True,18-24,Male,15,4.14,0.898,45
2230,Business,YouTube,Technology,593,31,2025-12-10,2026-01-10,10000,0.018,"[""Story"", ""Post"", ""Blog"", ""Reel""]",True,18-24,Male,17,4.46,0.967,17
2231,Education,Instagram,Gaming,1050,8,2025-11-28,2025-12-06,5000,0.018,"[""Post"", ""Video""]",True,45-54,All,15,2.96,0.624,16
2232,Travel,YouTube,Travel & Tourism,1019,59,2025-11-25,2026-01-23,1000,0.043,"[""Video""]",True,25-34,Female,15,3.08,0.901,23
2233,Gaming,Instagram,Real Estate,2633,29,2025-12-21,2026-01-19,1000,0.019,"[""Video"", ""Reel""]",True,65+,All,8,4.5,0.753,46
2234,Fitness,Twitter,E-commerce,2384,42,2026-01-23,2026-03-06,1000,0.035,"[""Blog"", ""Video"", ""Post"", ""Story""]",False,65+,All,18,2.58,0.709,42
2235,Education,Instagram,Food & Beverage,646,22,2025-11-14,2025-12-06,1000,0.033,"[""Story""]",True,45-54,Female,16,4.13,0.768,21
2236,Art,LinkedIn,E-commerce,827,36,2025-12-09,2026-01-14,10000,0.026,"[""Reel""]",False,65+,Female,11,3.92,0.639,7
2237,Education,YouTube,Automotive,610,20,2026-01-14,2026-02-03,10000,0.015,"[""Blog"", ""Video"", ""Story"", ""Reel""]",True,35-44,Male,10,2.5,0.759,34
2238,Fitness,Facebook,Fashion,2963,7,2026-02-06,2026-02-13,1000,0.017,"[""Story"", ""Blog"", ""Reel""]",False,13-17,Female,8,4.09,0.731,18
2239,Technology,YouTube,Real Estate,1676,9,2026-01-14,2026-01-23,5000,0.025,"[""Blog"", ""Post"", ""Reel""]",True,55-64,Male,9,1.86,0.544,103
2240,Pets,TikTok,Entertainment,47724,28,2026-01-06,2026-02-03,1000,0.045,"[""Reel"", ""Blog"", ""Post"", ""Story""]",False,18-24,Female,11,2.67,0.861,135
2241,DIY,LinkedIn,Automotive,547,11,2026-01-16,2026-01-27,5000,0.041,"[""Blog""]",True,25-34,Male,5,4.27,0.78,102
2242,Health,Twitter,Home & Garden,3256,19,2025-12-09,2025-12-28,1000,0.04,"[""Video"", ""Reel""]",False,25-34,All,10,4.85,0.745,45
2243,Photography,Facebook,Fashion,1435,56,2025-12-17,2026-02-11,1000,0.047,"[""Blog"", ""Video"", ""Story"", ""Reel"", ""Post""]",True,13-17,All,2,4.3,0.915,30
2244,Food,YouTube,Food & Beverage,1131,15,2025-11-30,2025-12-15,10000,0.013,"[""Video"", ""Reel"", ""Story"", ""Blog""]",True,55-64,Male,11,4.71,0.835,55
2245,Sports,YouTube,Finance,536,7,2025-12-17,2025-12-24,10000,0.014,"[""Post"", ""Reel"", ""Blog"", ""Story""]",False,18-24,Female,10,4.66,0.934,33
2246,Photography,Instagram,Sports,584,40,2025-12-10,2026-01-19,1000,0.045,"[""Video"", ""Story""]",True,35-44,Male,10,4.05,0.965,68
2247,Gaming,Twitter,Finance,819,39,2026-01-03,2026-02-11,5000,0.038,"[""Video""]",True,65+,Female,11,4.46,0.672,43
2248,Music,YouTube,Technology,2889,54,2026-02-01,2026-03-27,5000,0.036,"[""Story"", ""Post"", ""Video"", ""Blog""]",False,18-24,All,5,4.24,0.871,52
2249,Gaming,LinkedIn,Gaming,854,22,2025-12-09,2025-12-31,5000,0.028,"[""Blog"", ""Video"", ""Post""]",True,45-54,Male,6,3.7,0.725,36
2250,DIY,Instagram,Home & Garden,2583,7,2026-02-03,2026-02-10,10000,0.026,"[""Story"", ""Reel"", ""Blog""]",False,18-24,Male,9,3.09,0.937,9
2251,Entertainment,TikTok,Fashion,3176,27,2025-12-28,2026-01-24,50000,0.036,"[""Post""]",True,55-64,Male,7,3.29,0.808,31
2252,DIY,TikTok,Education,572,18,2025-12-14,2026-01-01,5000,0.047,"[""Story"", ""Reel""]",False,13-17,All,16,1.85,0.594,6
2253,Travel,YouTube,Technology,2358,13,2025-11-20,2025-12-03,50000,0.046,"[""Video""]",False,13-17,Male,13,4.65,0.73,49
2254,Sports,TikTok,Food & Beverage,1214,90,2025-12-19,2026-03-19,1000,0.044,"[""Reel"", ""Post""]",False,18-24,Female,8,4.09,0.786,55
2255,Art,LinkedIn,Food & Beverage,1554,57,2026-01-13,2026-03-11,1000,0.042,"[""Reel"", ""Story""]",True,13-17,All,12,4.02,0.679,27
2256,Entertainment,Instagram,Travel & Tourism,661,11,2026-02-07,2026-02-18,5000,0.046,"[""Post"", ""Video"", ""Blog""]",False,65+,Male,8,3.38,0.604,51
2257,Finance,TikTok,Finance,2372,23,2025-12-18,2026-01-10,10000,0.031,"[""Post"", ""Reel"", ""Story""]",False,65+,Male,8,4.23,0.621,11
2258,Lifestyle,LinkedIn,Automotive,1273,27,2025-11-17,2025-12-14,10000,0.032,"[""Blog"", ""Story"", ""Video""]",True,25-34,Male,9,4.39,0.947,30
2259,Business,Twitter,Education,1259,12,2026-02-06,2026-02-18,1000,0.036,"[""Blog"", ""Story"", ""Reel""]",False,55-64,Male,14,3.87,0.871,16
2260,Beauty,Twitter,Home & Garden,558,36,2025-12-16,2026-01-21,5000,0.043,"[""Blog"", ""Story"", ""Reel""]",False,55-64,All,7,4.11,0.721,64
2261,Music,TikTok,Gaming,1071,7,2025-11-19,2025-11-26,5000,0.027,"[""Blog"", ""Post"", ""Video""]",False,45-54,Female,8,3.01,0.709,162
2262,Finance,Twitter,Fashion,1884,8,2026-01-14,2026-01-22,50000,0.031,"[""Blog"", ""Video""]",False,45-54,All,6,2.44,0.909,5
2263,Gaming,Facebook,Automotive,538,27,2025-11-16,2025-12-13,10000,0.03,"[""Blog"", ""Post"", ""Story""]",False,55-64,Male,14,3.85,0.848,72
2264,Finance,TikTok,Travel & Tourism,4181,18,2025-11-19,2025-12-07,100000,0.033,"[""Blog""]",False,18-24,Male,10,3.55,0.631,18
2265,Sports,TikTok,Food & Beverage,1822,24,2026-01-14,2026-02-07,50000,0.047,"[""Video"", ""Reel"", ""Post""]",True,18-24,Male,18,3.97,0.653,37
2266,Parenting,Twitter,Fashion,685,70,2026-01-23,2026-04-03,50000,0.032,"[""Story"", ""Video"", ""Blog"", ""Reel""]",True,65+,Female,7,3.8,0.827,24
2267,Fitness,Twitter,Fashion,3502,19,2026-02-03,2026-02-22,1000,0.018,"[""Video"", ""Post"", ""Story""]",False,25-34,Male,5,4.04,0.734,8
2268,Lifestyle,Twitter,Automotive,2238,9,2025-12-01,2025-12-10,5000,0.018,"[""Post"", ""Video"", ""Reel""]",True,65+,All,7,3.78,0.951,61
2269,Lifestyle,Twitter,Finance,1087,67,2025-11-18,2026-01-24,5000,0.026,"[""Post"", ""Story""]",True,35-44,All,15,4.08,0.951,13
2270,Music,Twitter,E-commerce,581,36,2025-12-30,2026-02-04,1000,0.036,"[""Video"", ""Reel"", ""Post""]",True,65+,Male,8,3.9,0.773,37
2271,Food,Instagram,Finance,1376,90,2026-01-31,2026-05-01,1000,0.014,"[""Blog"", ""Reel"", ""Post""]",True,55-64,All,10,4.07,0.9,5
2272,Health,Facebook,Gaming,1363,12,2026-01-25,2026-02-06,1000,0.04,"[""Video"", ""Story""]",False,45-54,Female,14,4.1,0.716,11
2273,Entertainment,YouTube,Sports,575,49,2026-01-28,2026-03-18,50000,0.041,"[""Post"", ""Reel""]",True,13-17,All,11,3.75,0.822,23
2274,Art,YouTube,Travel & Tourism,1744,77,2025-12-25,2026-03-12,10000,0.031,"[""Story"", ""Post""]",True,45-54,Male,5,3.5,0.952,73
2275,Health,Twitter,Education,549,53,2025-11-26,2026-01-18,50000,0.017,"[""Video""]",False,25-34,All,8,4.77,0.427,32
2276,Pets,Twitter,Real Estate,696,32,2026-01-23,2026-02-24,1000,0.042,"[""Reel"", ""Video"", ""Story"", ""Post""]",True,65+,Male,8,3.78,0.86,61
2277,Photography,YouTube,Automotive,773,19,2026-01-08,2026-01-27,50000,0.042,"[""Reel"", ""Blog"", ""Post""]",False,13-17,Female,9,4.8,0.746,27
2278,Education,TikTok,Gaming,3368,37,2026-01-12,2026-02-18,1000,0.029,"[""Post"", ""Reel""]",True,35-44,Male,8,4.13,0.949,78
2279,Art,Instagram,Beauty & Cosmetics,645,24,2026-01-10,2026-02-03,1000,0.015,"[""Story"", ""Reel""]",True,13-17,Male,10,4.91,0.666,64
2280,Photography,Twitter,Technology,684,40,2026-02-09,2026-03-21,5000,0.02,"[""Video""]",False,35-44,Female,13,3.74,0.86,94
2281,Sports,TikTok,Finance,876,39,2026-01-22,2026-03-02,10000,0.039,"[""Video"", ""Post"", ""Reel""]",False,25-34,Male,11,4.34,0.746,83
2282,Music,YouTube,Health & Wellness,1442,34,2025-12-29,2026-02-01,1000,0.014,"[""Post"", ""Reel"", ""Story""]",False,18-24,Female,9,2.5,0.788,29
2283,Beauty,YouTube,Education,4870,25,2025-12-02,2025-12-27,5000,0.011,"[""Reel"", ""Blog""]",False,18-24,All,11,3.82,0.897,106
2284,Parenting,YouTube,Food & Beverage,1279,30,2026-01-06,2026-02-05,1000,0.012,"[""Post"", ""Story"", ""Blog""]",True,45-54,All,14,2.07,0.789,112
2285,Art,Twitter,Education,716,29,2026-01-08,2026-02-06,1000,0.029,"[""Story""]",False,65+,Female,9,4.42,0.994,15
2286,Travel,TikTok,Education,2516,21,2025-12-27,2026-01-17,1000,0.019,"[""Reel""]",True,45-54,All,11,4.12,0.853,22
2287,Gaming,Facebook,Finance,1619,7,2025-11-24,2025-12-01,1000,0.046,"[""Video"", ""Blog"", ""Post""]",False,45-54,Female,9,3.2,0.858,33
2288,Parenting,Twitter,Real Estate,764,20,2025-12-05,2025-12-25,1000,0.025,"[""Blog""]",False,18-24,Male,11,3.84,0.696,8
2289,Education,LinkedIn,Automotive,578,20,2026-01-19,2026-02-08,5000,0.013,"[""Reel"", ""Story"", ""Video""]",False,55-64,Female,7,3.87,0.843,93
2290,Travel,Twitter,Entertainment,969,23,2026-01-04,2026-01-27,1000,0.046,"[""Story"", ""Video"", ""Post""]",False,13-17,Female,12,3.99,0.85,17
2291,Gaming,Twitter,Health & Wellness,3164,22,2025-12-31,2026-01-22,1000,0.035,"[""Story"", ""Reel"", ""Video""]",True,65+,Female,11,4.35,0.744,82
2292,Finance,YouTube,Travel & Tourism,4117,19,2025-12-07,2025-12-26,5000,0.044,"[""Reel"", ""Blog""]",False,65+,Male,12,4.54,0.662,26
2293,Art,LinkedIn,Travel & Tourism,792,87,2025-12-11,2026-03-08,10000,0.02,"[""Blog"", ""Reel""]",False,45-54,All,13,1.76,0.903,54
2294,Technology,Facebook,Beauty & Cosmetics,1388,38,2025-12-29,2026-02-05,10000,0.043,"[""Blog"", ""Video"", ""Post""]",False,65+,Male,4,3.25,0.966,45
2295,Photography,Facebook,Real Estate,2019,17,2026-02-04,2026-02-21,1000,0.036,"[""Video"", ""Story""]",False,45-54,Female,13,2.73,0.796,42
2296,Education,LinkedIn,Automotive,613,11,2025-11-15,2025-11-26,1000,0.04,"[""Reel"", ""Post""]",False,35-44,All,16,3.16,0.647,13
2297,Travel,LinkedIn,Sports,1937,23,2025-12-28,2026-01-20,1000,0.045,"[""Blog"", ""Reel""]",True,18-24,Male,13,3.04,0.927,32
2298,Sports,Facebook,Real Estate,2868,7,2026-02-02,2026-02-09,1000,0.038,"[""Post"", ""Reel""]",True,18-24,Male,11,3.35,0.955,11
2299,Finance,TikTok,Beauty & Cosmetics,1468,9,2026-01-31,2026-02-09,1000,0.026,"[""Post"", ""Video"", ""Story""]",False,65+,Female,11,3.18,0.734,65
2300,Technology,TikTok,Home & Garden,1004,10,2026-01-26,2026-02-05,5000,0.049,"[""Story"", ""Reel"", ""Blog"", ""Video""]",False,13-17,Female,7,4.43,0.791,15
2301,Fashion,TikTok,Technology,1423,7,2026-02-05,2026-02-12,10000,0.035,"[""Video"", ""Blog"", ""Post"", ""Reel""]",False,25-34,Female,4,4.67,0.663,69
2302,Entertainment,Twitter,Entertainment,1742,48,2026-01-23,2026-03-12,1000,0.039,"[""Story"", ""Post"", ""Blog"", ""Reel""]",False,45-54,All,10,2.94,0.686,26
2303,Business,TikTok,Fashion,801,19,2026-01-28,2026-02-16,1000,0.031,"[""Post""]",False,45-54,Male,10,3.04,0.861,39
2304,Health,LinkedIn,Automotive,8479,7,2026-01-08,2026-01-15,10000,0.042,"[""Reel"", ""Post"", ""Blog"", ""Story"", ""Video""]",True,35-44,Male,10,2.55,0.987,21
2305,Lifestyle,TikTok,Gaming,1467,83,2025-12-19,2026-03-12,1000,0.031,"[""Video""]",True,13-17,Female,8,3.25,0.965,2
2306,Beauty,TikTok,Fashion,2793,11,2025-11-26,2025-12-07,1000,0.011,"[""Post"", ""Video"", ""Blog""]",True,45-54,Male,8,4.63,0.842,74
2307,DIY,YouTube,Technology,625,36,2025-12-02,2026-01-07,5000,0.048,"[""Post"", ""Story"", ""Video""]",False,13-17,All,21,1.72,0.87,35
2308,Travel,Facebook,E-commerce,1271,26,2026-02-08,2026-03-06,50000,0.018,"[""Post"", ""Story""]",False,45-54,All,13,3.49,0.908,88
2309,Finance,Instagram,Fashion,3628,14,2025-12-01,2025-12-15,5000,0.034,"[""Post"", ""Reel"", ""Story"", ""Video"", ""Blog""]",False,18-24,All,9,2.87,0.961,17
2310,DIY,Instagram,Real Estate,845,45,2025-11-29,2026-01-13,5000,0.047,"[""Reel"", ""Blog""]",False,25-34,Male,10,4.32,0.776,38
2311,Lifestyle,Twitter,Education,831,11,2025-12-06,2025-12-17,5000,0.04,"[""Story"", ""Post"", ""Blog""]",True,45-54,Female,10,3.15,0.807,86
2312,Finance,Twitter,Real Estate,1624,32,2026-02-04,2026-03-08,100000,0.036,"[""Reel"", ""Blog"", ""Story""]",False,45-54,Female,14,3.98,0.627,43
2313,Sports,YouTube,Sports,1902,13,2026-01-31,2026-02-13,50000,0.033,"[""Video"", ""Story"", ""Post""]",True,18-24,Male,7,1.6,0.785,26
2314,Pets,Facebook,Home & Garden,2566,64,2025-12-08,2026-02-10,50000,0.039,"[""Reel"", ""Video""]",False,25-34,Male,6,3.47,0.796,23
2315,DIY,Instagram,Food & Beverage,501,24,2026-01-15,2026-02-08,1000,0.045,"[""Reel"", ""Story""]",True,65+,Male,10,2.24,0.723,30
2316,Pets,YouTube,Beauty & Cosmetics,2354,7,2025-12-15,2025-12-22,50000,0.034,"[""Post""]",False,18-24,Male,5,3.82,0.714,132
2317,Gaming,Twitter,Gaming,1122,27,2025-11-25,2025-12-22,5000,0.026,"[""Post"", ""Video"", ""Reel"", ""Story""]",False,55-64,All,12,4.05,0.84,42
2318,Music,Facebook,E-commerce,2193,36,2025-12-08,2026-01-13,5000,0.016,"[""Story"", ""Reel""]",True,55-64,All,11,4.36,0.948,37
2319,DIY,YouTube,Sports,1129,89,2025-11-20,2026-02-17,1000,0.016,"[""Reel"", ""Post"", ""Story""]",False,55-64,Female,9,3.05,0.828,68
2320,Travel,YouTube,Beauty & Cosmetics,657,31,2025-12-08,2026-01-08,50000,0.013,"[""Story""]",True,65+,All,6,3.68,0.665,41
2321,Beauty,LinkedIn,Sports,548,11,2025-12-17,2025-12-28,10000,0.029,"[""Video"", ""Post""]",False,45-54,All,8,4.25,0.796,8
2322,Technology,Instagram,Automotive,713,25,2026-01-02,2026-01-27,1000,0.033,"[""Blog""]",True,18-24,Male,10,3.33,0.697,28
2323,Health,LinkedIn,E-commerce,1822,7,2025-12-15,2025-12-22,5000,0.011,"[""Video"", ""Story"", ""Reel"", ""Post""]",False,18-24,Male,10,4.06,0.751,39
2324,Parenting,Twitter,Finance,2061,27,2025-11-19,2025-12-16,1000,0.042,"[""Blog"", ""Post"", ""Reel""]",False,13-17,All,9,2.26,0.681,12
2325,Fashion,Facebook,Gaming,1484,27,2025-12-11,2026-01-07,5000,0.011,"[""Post""]",False,18-24,Male,14,4.61,0.628,12
2326,Pets,Facebook,Food & Beverage,788,35,2025-11-30,2026-01-04,5000,0.033,"[""Video"", ""Blog"", ""Post""]",False,65+,All,10,2.59,0.695,34
2327,Technology,LinkedIn,Gaming,742,43,2026-02-08,2026-03-23,1000,0.012,"[""Reel""]",False,35-44,All,12,3.27,0.948,54
2328,Education,YouTube,Gaming,635,22,2026-01-24,2026-02-15,1000,0.047,"[""Reel""]",True,35-44,Female,10,3.42,0.954,13
2329,Music,LinkedIn,Fashion,650,40,2026-01-03,2026-02-12,1000,0.011,"[""Post""]",True,45-54,All,10,2.72,0.885,56
2330,Travel,TikTok,Beauty & Cosmetics,805,30,2025-11-16,2025-12-16,1000,0.032,"[""Video"", ""Story"", ""Reel""]",True,35-44,Male,9,4.1,0.899,30
2331,DIY,Facebook,Real Estate,64522,27,2025-12-29,2026-01-25,100000,0.016,"[""Video"", ""Story"", ""Blog""]",False,65+,Male,14,3.52,0.822,30
2332,Food,YouTube,Education,878,12,2025-12-08,2025-12-20,1000,0.026,"[""Reel""]",False,45-54,Male,12,4.9,0.815,48
2333,Beauty,YouTube,Fashion,917,65,2025-12-18,2026-02-21,10000,0.045,"[""Video""]",False,55-64,Female,18,4.69,0.776,13
2334,Photography,Instagram,Beauty & Cosmetics,907,13,2025-12-09,2025-12-22,5000,0.041,"[""Reel""]",False,13-17,All,21,3.92,0.717,68
2335,Beauty,Facebook,Automotive,521,35,2026-01-09,2026-02-13,1000,0.04,"[""Post""]",False,55-64,Male,9,2.79,0.83,49
2336,Photography,LinkedIn,Health & Wellness,1476,39,2025-11-23,2026-01-01,1000,0.042,"[""Video""]",True,18-24,All,10,3.75,0.833,69
2337,Health,Facebook,Food & Beverage,2146,13,2026-01-13,2026-01-26,100000,0.022,"[""Blog"", ""Reel""]",True,18-24,All,8,3.34,0.81,51
2338,Fitness,Instagram,Entertainment,659,63,2025-12-11,2026-02-12,1000,0.037,"[""Video"", ""Story""]",False,18-24,Male,9,3.95,0.726,48
2339,Parenting,YouTube,Finance,749,32,2025-11-15,2025-12-17,5000,0.026,"[""Video"", ""Reel"", ""Post"", ""Story"", ""Blog""]",False,65+,Male,15,3.81,0.693,99
2340,Sports,Facebook,Entertainment,1272,19,2026-01-21,2026-02-09,5000,0.036,"[""Video"", ""Story"", ""Post""]",False,45-54,Female,8,2.73,0.656,12
2341,Pets,TikTok,Real Estate,673,11,2026-02-03,2026-02-14,1000,0.019,"[""Reel"", ""Story"", ""Post"", ""Blog""]",True,13-17,All,11,2.9,0.817,15
